zip,type,primary_city,state
2571,STANDARD,Wareham,MA
2573,PO BOX,West Chop,MA
2574,PO BOX,West Falmouth,MA
2575,PO BOX,West Tisbury,MA
2576,STANDARD,West Wareham,MA
2584,PO BOX,Nantucket,MA
2601,STANDARD,Hyannis,MA
2630,STANDARD,Barnstable,MA
2631,STANDARD,Brewster,MA
2632,STANDARD,Centerville,MA
2633,STANDARD,Chatham,MA
2634,PO BOX,Centerville,MA
2635,STANDARD,Cotuit,MA
2636,STANDARD,Centerville,MA
2637,PO BOX,Cummaquid,MA
2638,STANDARD,Dennis,MA
2639,STANDARD,Dennis Port,MA
2641,PO BOX,East Dennis,MA
2642,STANDARD,Eastham,MA
2643,PO BOX,East Orleans,MA
2644,STANDARD,Forestdale,MA
2645,STANDARD,Harwich,MA
2646,STANDARD,Harwich Port,MA
2647,PO BOX,Hyannis Port,MA
2648,STANDARD,Marstons Mills,MA
2649,STANDARD,Mashpee,MA
2650,STANDARD,North Chatham,MA
2651,PO BOX,North Eastham,MA
2652,PO BOX,North Truro,MA
2653,STANDARD,Orleans,MA
2655,STANDARD,Osterville,MA
2657,STANDARD,Provincetown,MA
2659,STANDARD,South Chatham,MA
2660,STANDARD,South Dennis,MA
2661,PO BOX,South Harwich,MA
2662,PO BOX,South Orleans,MA
2663,PO BOX,South Wellfleet,MA
2664,STANDARD,South Yarmouth,MA
2666,PO BOX,Truro,MA
2667,STANDARD,Wellfleet,MA
2668,STANDARD,West Barnstable,MA
2669,PO BOX,West Chatham,MA
2670,STANDARD,West Dennis,MA
2671,STANDARD,West Harwich,MA
2672,PO BOX,West Hyannisport,MA
2673,STANDARD,West Yarmouth,MA
2675,STANDARD,Yarmouth Port,MA
2702,STANDARD,Assonet,MA
2703,STANDARD,Attleboro,MA
2712,PO BOX,Chartley,MA
2713,PO BOX,Cuttyhunk,MA
2714,PO BOX,Dartmouth,MA
2715,STANDARD,Dighton,MA
2717,STANDARD,East Freetown,MA
2718,STANDARD,East Taunton,MA
2719,STANDARD,Fairhaven,MA
2720,STANDARD,Fall River,MA
2721,STANDARD,Fall River,MA
2722,PO BOX,Fall River,MA
2723,STANDARD,Fall River,MA
2724,STANDARD,Fall River,MA
2725,STANDARD,Somerset,MA
2726,STANDARD,Somerset,MA
2738,STANDARD,Marion,MA
2739,STANDARD,Mattapoisett,MA
2740,STANDARD,New Bedford,MA
2741,PO BOX,New Bedford,MA
2742,PO BOX,New Bedford,MA
2743,STANDARD,Acushnet,MA
2744,STANDARD,New Bedford,MA
2745,STANDARD,New Bedford,MA
2746,STANDARD,New Bedford,MA
2747,STANDARD,North Dartmouth,MA
2748,STANDARD,South Dartmouth,MA
2760,STANDARD,North Attleboro,MA
2761,PO BOX,North Attleboro,MA
2762,STANDARD,Plainville,MA
2763,STANDARD,Attleboro Falls,MA
2764,STANDARD,North Dighton,MA
2766,STANDARD,Norton,MA
2767,STANDARD,Raynham,MA
2768,PO BOX,Raynham Center,MA
2769,STANDARD,Rehoboth,MA
2770,STANDARD,Rochester,MA
2771,STANDARD,Seekonk,MA
2777,STANDARD,Swansea,MA
2779,STANDARD,Berkley,MA
2780,STANDARD,Taunton,MA
2783,UNIQUE,Taunton,MA
2790,STANDARD,Westport,MA
2791,PO BOX,Westport Point,MA
2801,PO BOX,Adamsville,RI
2802,PO BOX,Albion,RI
2804,STANDARD,Ashaway,RI
2806,STANDARD,Barrington,RI
2807,PO BOX,Block Island,RI
2808,STANDARD,Bradford,RI
2809,STANDARD,Bristol,RI
2812,STANDARD,Carolina,RI
2813,STANDARD,Charlestown,RI
2814,STANDARD,Chepachet,RI
2815,STANDARD,Clayville,RI
2816,STANDARD,Coventry,RI
2817,STANDARD,West Greenwich,RI
2818,STANDARD,East Greenwich,RI
2822,STANDARD,Exeter,RI
2823,PO BOX,Fiskeville,RI
2824,PO BOX,Forestdale,RI
2825,STANDARD,Foster,RI
2826,PO BOX,Glendale,RI
2827,STANDARD,Greene,RI
2828,STANDARD,Greenville,RI
2829,PO BOX,Harmony,RI
2830,STANDARD,Harrisville,RI
2831,STANDARD,Hope,RI
2832,STANDARD,Hope Valley,RI
2833,STANDARD,Hopkinton,RI
2835,STANDARD,Jamestown,RI
2836,STANDARD,Kenyon,RI
2837,STANDARD,Little Compton,RI
2838,STANDARD,Manville,RI
2839,STANDARD,Mapleville,RI
2840,STANDARD,Newport,RI
2841,STANDARD,Newport,RI
2842,STANDARD,Middletown,RI
2852,STANDARD,North Kingstown,RI
2854,STANDARD,North Kingstown,RI
2857,STANDARD,North Scituate,RI
2858,STANDARD,Oakland,RI
2859,STANDARD,Pascoag,RI
2860,STANDARD,Pawtucket,RI
2861,STANDARD,Pawtucket,RI
2862,PO BOX,Pawtucket,RI
2863,STANDARD,Central Falls,RI
2864,STANDARD,Cumberland,RI
2865,STANDARD,Lincoln,RI
2871,STANDARD,Portsmouth,RI
2872,PO BOX,Prudence Island,RI
2873,PO BOX,Rockville,RI
2874,STANDARD,Saunderstown,RI
2875,STANDARD,Shannock,RI
2876,STANDARD,Slatersville,RI
2877,STANDARD,Slocum,RI
2878,STANDARD,Tiverton,RI
2879,STANDARD,Wakefield,RI
2880,PO BOX,Wakefield,RI
2881,STANDARD,Kingston,RI
2882,STANDARD,Narragansett,RI
2883,PO BOX,Peace Dale,RI
2885,STANDARD,Warren,RI
2886,STANDARD,Warwick,RI
2887,PO BOX,Warwick,RI
2888,STANDARD,Warwick,RI
2889,STANDARD,Warwick,RI
2891,STANDARD,Westerly,RI
2892,STANDARD,West Kingston,RI
2893,STANDARD,West Warwick,RI
2894,STANDARD,Wood River Junction,RI
2895,STANDARD,Woonsocket,RI
2896,STANDARD,North Smithfield,RI
2898,STANDARD,Wyoming,RI
2901,PO BOX,Providence,RI
2902,UNIQUE,Providence,RI
2903,STANDARD,Providence,RI
2904,STANDARD,Providence,RI
2905,STANDARD,Providence,RI
2906,STANDARD,Providence,RI
2907,STANDARD,Providence,RI
2908,STANDARD,Providence,RI
2909,STANDARD,Providence,RI
2910,STANDARD,Cranston,RI
2911,STANDARD,North Providence,RI
2912,UNIQUE,Providence,RI
2914,STANDARD,East Providence,RI
2915,STANDARD,Riverside,RI
2916,STANDARD,Rumford,RI
2917,STANDARD,Smithfield,RI
2918,UNIQUE,Providence,RI
2919,STANDARD,Johnston,RI
2920,STANDARD,Cranston,RI
2921,STANDARD,Cranston,RI
2940,PO BOX,Providence,RI
3031,STANDARD,Amherst,NH
3032,STANDARD,Auburn,NH
3033,STANDARD,Brookline,NH
3034,STANDARD,Candia,NH
3036,STANDARD,Chester,NH
3037,STANDARD,Deerfield,NH
3038,STANDARD,Derry,NH
3040,PO BOX,East Candia,NH
3041,PO BOX,East Derry,NH
3042,STANDARD,Epping,NH
3043,STANDARD,Francestown,NH
3044,STANDARD,Fremont,NH
3045,STANDARD,Goffstown,NH
3046,STANDARD,Dunbarton,NH
3047,STANDARD,Greenfield,NH
3048,STANDARD,Greenville,NH
3049,STANDARD,Hollis,NH
3051,STANDARD,Hudson,NH
3052,STANDARD,Litchfield,NH
3053,STANDARD,Londonderry,NH
3054,STANDARD,Merrimack,NH
3055,STANDARD,Milford,NH
3057,STANDARD,Mont Vernon,NH
3060,STANDARD,Nashua,NH
3061,PO BOX,Nashua,NH
3062,STANDARD,Nashua,NH
3063,STANDARD,Nashua,NH
3064,STANDARD,Nashua,NH
3070,STANDARD,New Boston,NH
3071,STANDARD,New Ipswich,NH
3073,PO BOX,North Salem,NH
3076,STANDARD,Pelham,NH
3077,STANDARD,Raymond,NH
3079,STANDARD,Salem,NH
3082,STANDARD,Lyndeborough,NH
3084,STANDARD,Temple,NH
3086,STANDARD,Wilton,NH
3087,STANDARD,Windham,NH
3101,STANDARD,Manchester,NH
3102,STANDARD,Manchester,NH
3103,STANDARD,Manchester,NH
3104,STANDARD,Manchester,NH
3105,PO BOX,Manchester,NH
3106,STANDARD,Hooksett,NH
3107,UNIQUE,Manchester,NH
3108,PO BOX,Manchester,NH
3109,STANDARD,Manchester,NH
3110,STANDARD,Bedford,NH
3111,UNIQUE,Manchester,NH
3215,PO BOX,Waterville Valley,NH
3216,STANDARD,Andover,NH
3217,STANDARD,Ashland,NH
3218,STANDARD,Barnstead,NH
3220,STANDARD,Belmont,NH
3221,STANDARD,Bradford,NH
3222,STANDARD,Bristol,NH
3223,STANDARD,Campton,NH
3224,STANDARD,Canterbury,NH
3225,STANDARD,Center Barnstead,NH
3226,STANDARD,Center Harbor,NH
3227,STANDARD,Center Sandwich,NH
3229,STANDARD,Contoocook,NH
3230,STANDARD,Danbury,NH
3231,PO BOX,East Andover,NH
3233,STANDARD,Elkins,NH
3234,STANDARD,Epsom,NH
3235,STANDARD,Franklin,NH
3237,STANDARD,Gilmanton,NH
3238,PO BOX,Glencliff,NH
3240,STANDARD,Grafton,NH
3241,STANDARD,Hebron,NH
3242,STANDARD,Henniker,NH
3243,STANDARD,Hill,NH
3244,STANDARD,Hillsborough,NH
3245,STANDARD,Holderness,NH
3246,STANDARD,Laconia,NH
3247,PO BOX,Laconia,NH
3249,STANDARD,Gilford,NH
3251,STANDARD,Lincoln,NH
3252,PO BOX,Lochmere,NH
3253,STANDARD,Meredith,NH
3254,STANDARD,Moultonborough,NH
3255,STANDARD,Newbury,NH
3256,STANDARD,New Hampton,NH
3257,STANDARD,New London,NH
3258,STANDARD,Chichester,NH
3259,STANDARD,North Sandwich,NH
3260,PO BOX,North Sutton,NH
3261,STANDARD,Northwood,NH
3262,STANDARD,North Woodstock,NH
3263,STANDARD,Pittsfield,NH
3264,STANDARD,Plymouth,NH
3266,STANDARD,Rumney,NH
3268,STANDARD,Salisbury,NH
3269,STANDARD,Sanbornton,NH
3272,PO BOX,South Newbury,NH
3273,PO BOX,South Sutton,NH
3274,PO BOX,Stinson Lake,NH
3275,STANDARD,Suncook,NH
3276,STANDARD,Tilton,NH
3278,STANDARD,Warner,NH
3279,STANDARD,Warren,NH
3280,STANDARD,Washington,NH
3281,STANDARD,Weare,NH
3282,STANDARD,Wentworth,NH
3284,STANDARD,Springfield,NH
3285,STANDARD,Thornton,NH
3287,STANDARD,Wilmot,NH
3289,PO BOX,Winnisquam,NH
3290,STANDARD,Nottingham,NH
3291,STANDARD,West Nottingham,NH
3293,PO BOX,Woodstock,NH
3298,UNIQUE,Tilton,NH
3299,UNIQUE,Tilton,NH
3301,STANDARD,Concord,NH
3302,PO BOX,Concord,NH
3303,STANDARD,Concord,NH
3304,STANDARD,Bow,NH
3305,UNIQUE,Concord,NH
3307,STANDARD,Loudon,NH
3431,STANDARD,Keene,NH
3435,UNIQUE,Keene,NH
3440,STANDARD,Antrim,NH
3441,STANDARD,Ashuelot,NH
3442,STANDARD,Bennington,NH
3443,STANDARD,Chesterfield,NH
3444,STANDARD,Dublin,NH
3445,STANDARD,Sullivan,NH
3446,STANDARD,Swanzey,NH
3447,STANDARD,Fitzwilliam,NH
3448,STANDARD,Gilsum,NH
3449,STANDARD,Hancock,NH
3450,STANDARD,Harrisville,NH
3451,STANDARD,Hinsdale,NH
3452,STANDARD,Jaffrey,NH
3455,STANDARD,Marlborough,NH
3456,STANDARD,Marlow,NH
3457,STANDARD,Nelson,NH
3458,STANDARD,Peterborough,NH
3461,STANDARD,Rindge,NH
3462,STANDARD,Spofford,NH
3464,STANDARD,Stoddard,NH
3465,STANDARD,Troy,NH
3466,STANDARD,West Chesterfield,NH
3467,STANDARD,Westmoreland,NH
3468,PO BOX,West Peterborough,NH
3469,PO BOX,West Swanzey,NH
3470,STANDARD,Winchester,NH
3561,STANDARD,Littleton,NH
3570,STANDARD,Berlin,NH
3574,STANDARD,Bethlehem,NH
3575,PO BOX,Bretton Woods,NH
3576,STANDARD,Colebrook,NH
3579,STANDARD,Errol,NH
3580,STANDARD,Franconia,NH
3581,STANDARD,Gorham,NH
3582,STANDARD,Groveton,NH
3583,STANDARD,Jefferson,NH
3584,STANDARD,Lancaster,NH
3585,STANDARD,Lisbon,NH
3586,STANDARD,Sugar Hill,NH
3588,STANDARD,Milan,NH
3589,PO BOX,Mount Washington,NH
3590,STANDARD,North Stratford,NH
3592,STANDARD,Pittsburg,NH
3593,STANDARD,Randolph,NH
3595,PO BOX,Twin Mountain,NH
3597,PO BOX,West Stewartstown,NH
3598,STANDARD,Whitefield,NH
3601,STANDARD,Acworth,NH
3602,STANDARD,Alstead,NH
3603,STANDARD,Charlestown,NH
3604,PO BOX,Drewsville,NH
3605,STANDARD,Lempster,NH
3607,STANDARD,South Acworth,NH
3608,STANDARD,Walpole,NH
3609,STANDARD,North Walpole,NH
3740,STANDARD,Bath,NH
3741,STANDARD,Canaan,NH
3743,STANDARD,Claremont,NH
3745,STANDARD,Cornish,NH
3746,PO BOX,Cornish Flat,NH
3748,STANDARD,Enfield,NH
3749,PO BOX,Enfield Center,NH
3750,STANDARD,Etna,NH
3751,PO BOX,Georges Mills,NH
3752,STANDARD,Goshen,NH
3753,STANDARD,Grantham,NH
3754,PO BOX,Guild,NH
3755,STANDARD,Hanover,NH
3756,PO BOX,Lebanon,NH
3765,STANDARD,Haverhill,NH
3766,STANDARD,Lebanon,NH
3768,STANDARD,Lyme,NH
3769,PO BOX,Lyme Center,NH
3770,STANDARD,Meriden,NH
3771,STANDARD,Monroe,NH
3773,STANDARD,Newport,NH
3774,STANDARD,North Haverhill,NH
3777,STANDARD,Orford,NH
3779,STANDARD,Piermont,NH
3780,STANDARD,Pike,NH
3781,STANDARD,Plainfield,NH
3782,STANDARD,Sunapee,NH
3784,STANDARD,West Lebanon,NH
3785,STANDARD,Woodsville,NH
3801,STANDARD,Portsmouth,NH
3802,PO BOX,Portsmouth,NH
3803,UNIQUE,Portsmouth,NH
3804,PO BOX,Portsmouth,NH
3805,STANDARD,Newington,NH
3809,STANDARD,Alton,NH
3810,STANDARD,Alton Bay,NH
3811,STANDARD,Atkinson,NH
3812,STANDARD,Bartlett,NH
3813,STANDARD,Center Conway,NH
3814,STANDARD,Center Ossipee,NH
3815,STANDARD,Center Strafford,NH
3816,STANDARD,Center Tuftonboro,NH
3817,STANDARD,Chocorua,NH
3818,STANDARD,Conway,NH
3819,STANDARD,Danville,NH
3820,STANDARD,Dover,NH
3821,PO BOX,Dover,NH
3822,UNIQUE,Dover,NH
3823,STANDARD,Madbury,NH
3824,STANDARD,Durham,NH
3825,STANDARD,Barrington,NH
3826,STANDARD,East Hampstead,NH
3827,STANDARD,East Kingston,NH
3830,STANDARD,East Wakefield,NH
3832,PO BOX,Eaton Center,NH
3833,STANDARD,Exeter,NH
3835,STANDARD,Farmington,NH
3836,STANDARD,Freedom,NH
3837,STANDARD,Gilmanton Iron Works,NH
3838,STANDARD,Glen,NH
3839,STANDARD,Rochester,NH
3840,STANDARD,Greenland,NH
3841,STANDARD,Hampstead,NH
3842,STANDARD,Hampton,NH
3843,PO BOX,Hampton,NH
3844,STANDARD,Hampton Falls,NH
3845,STANDARD,Intervale,NH
3846,STANDARD,Jackson,NH
3847,PO BOX,Kearsarge,NH
3848,STANDARD,Kingston,NH
3849,STANDARD,Madison,NH
3850,PO BOX,Melvin Village,NH
3851,STANDARD,Milton,NH
3852,STANDARD,Milton Mills,NH
3853,STANDARD,Mirror Lake,NH
3854,PO BOX,New Castle,NH
3855,STANDARD,New Durham,NH
3856,STANDARD,Newfields,NH
3857,STANDARD,Newmarket,NH
3858,STANDARD,Newton,NH
3859,PO BOX,Newton Junction,NH
3860,STANDARD,North Conway,NH
3861,STANDARD,Lee,NH
3862,STANDARD,North Hampton,NH
3864,STANDARD,Ossipee,NH
3865,STANDARD,Plaistow,NH
3866,PO BOX,Rochester,NH
3867,STANDARD,Rochester,NH
3868,STANDARD,Rochester,NH
3869,STANDARD,Rollinsford,NH
3870,STANDARD,Rye,NH
3871,PO BOX,Rye Beach,NH
3872,STANDARD,Sanbornville,NH
3873,STANDARD,Sandown,NH
3874,STANDARD,Seabrook,NH
3875,STANDARD,Silver Lake,NH
3878,STANDARD,Somersworth,NH
3882,STANDARD,Effingham,NH
3883,STANDARD,South Tamworth,NH
3884,STANDARD,Strafford,NH
3885,STANDARD,Stratham,NH
3886,STANDARD,Tamworth,NH
3887,STANDARD,Union,NH
3890,STANDARD,West Ossipee,NH
3894,STANDARD,Wolfeboro,NH
3896,PO BOX,Wolfeboro Falls,NH
3897,STANDARD,Wonalancet,NH
3901,STANDARD,Berwick,ME
3902,STANDARD,Cape Neddick,ME
3903,STANDARD,Eliot,ME
3904,STANDARD,Kittery,ME
3905,STANDARD,Kittery Point,ME
3906,STANDARD,North Berwick,ME
3907,STANDARD,Ogunquit,ME
3908,STANDARD,South Berwick,ME
3909,STANDARD,York,ME
3910,PO BOX,York Beach,ME
3911,PO BOX,York Harbor,ME
4001,STANDARD,Acton,ME
4002,STANDARD,Alfred,ME
4003,STANDARD,Bailey Island,ME
4004,PO BOX,Bar Mills,ME
4005,STANDARD,Biddeford,ME
4006,PO BOX,Biddeford Pool,ME
4007,PO BOX,Biddeford,ME
4008,STANDARD,Bowdoinham,ME
4009,STANDARD,Bridgton,ME
4010,STANDARD,Brownfield,ME
4011,STANDARD,Brunswick,ME
4013,STANDARD,Bustins Island,ME
4014,PO BOX,Cape Porpoise,ME
4015,STANDARD,Casco,ME
4016,PO BOX,Center Lovell,ME
4017,STANDARD,Chebeague Island,ME
4019,PO BOX,Cliff Island,ME
4020,STANDARD,Cornish,ME
4021,STANDARD,Cumberland Center,ME
4022,STANDARD,Denmark,ME
4024,STANDARD,East Baldwin,ME
4027,STANDARD,Lebanon,ME
4028,PO BOX,East Parsonsfield,ME
4029,STANDARD,Sebago,ME
4030,STANDARD,East Waterboro,ME
4032,STANDARD,Freeport,ME
4033,UNIQUE,Freeport,ME
4034,UNIQUE,Freeport,ME
4037,STANDARD,Fryeburg,ME
4038,STANDARD,Gorham,ME
4039,STANDARD,Gray,ME
4040,STANDARD,Harrison,ME
4041,STANDARD,Hiram,ME
4042,STANDARD,Hollis Center,ME
4043,STANDARD,Kennebunk,ME
4046,STANDARD,Kennebunkport,ME
4047,STANDARD,Parsonsfield,ME
4048,STANDARD,Limerick,ME
4049,STANDARD,Limington,ME
4050,STANDARD,Long Island,ME
4051,STANDARD,Lovell,ME
4054,PO BOX,Moody,ME
4055,STANDARD,Naples,ME
4056,PO BOX,Newfield,ME
4057,PO BOX,North Bridgton,ME
4061,STANDARD,North Waterboro,ME
4062,STANDARD,Windham,ME
4063,PO BOX,Ocean Park,ME
4064,STANDARD,Old Orchard Beach,ME
4066,STANDARD,Orrs Island,ME
4068,STANDARD,Porter,ME
4069,STANDARD,Pownal,ME
4070,PO BOX,Scarborough,ME
4071,STANDARD,Raymond,ME
4072,STANDARD,Saco,ME
4073,STANDARD,Sanford,ME
4074,STANDARD,Scarborough,ME
4075,STANDARD,Sebago Lake,ME
4076,STANDARD,Shapleigh,ME
4077,PO BOX,South Casco,ME
4078,PO BOX,South Freeport,ME
4079,STANDARD,Harpswell,ME
4082,PO BOX,South Windham,ME
4083,STANDARD,Springvale,ME
4084,STANDARD,Standish,ME
4085,STANDARD,Steep Falls,ME
4086,STANDARD,Topsham,ME
4087,STANDARD,Waterboro,ME
4088,STANDARD,Waterford,ME
4090,STANDARD,Wells,ME
4091,STANDARD,West Baldwin,ME
4092,STANDARD,Westbrook,ME
4093,STANDARD,Buxton,ME
4094,PO BOX,West Kennebunk,ME
4095,STANDARD,West Newfield,ME
4096,STANDARD,Yarmouth,ME
4097,STANDARD,North Yarmouth,ME
4098,PO BOX,Westbrook,ME
4101,STANDARD,Portland,ME
4102,STANDARD,Portland,ME
4103,STANDARD,Portland,ME
4104,PO BOX,Portland,ME
4105,STANDARD,Falmouth,ME
4106,STANDARD,South Portland,ME
4107,STANDARD,Cape Elizabeth,ME
4108,STANDARD,Peaks Island,ME
4109,STANDARD,Portland,ME
4110,STANDARD,Cumberland Foreside,ME
4112,PO BOX,Portland,ME
4116,PO BOX,South Portland,ME
4122,UNIQUE,Portland,ME
4123,UNIQUE,Portland,ME
4124,UNIQUE,Portland,ME
4210,STANDARD,Auburn,ME
4211,PO BOX,Auburn,ME
4212,PO BOX,Auburn,ME
4216,STANDARD,Andover,ME
4217,STANDARD,Bethel,ME
4219,STANDARD,Bryant Pond,ME
4220,STANDARD,Buckfield,ME
4221,STANDARD,Canton,ME
4222,STANDARD,Durham,ME
4223,PO BOX,Danville,ME
4224,STANDARD,Dixfield,ME
4225,STANDARD,Dryden,ME
4226,STANDARD,East Andover,ME
4227,PO BOX,East Dixfield,ME
4228,STANDARD,East Livermore,ME
4230,PO BOX,East Poland,ME
4231,STANDARD,Stoneham,ME
4234,PO BOX,East Wilton,ME
4236,STANDARD,Greene,ME
4237,STANDARD,Hanover,ME
4238,STANDARD,Hebron,ME
4239,STANDARD,Jay,ME
4240,STANDARD,Lewiston,ME
4241,PO BOX,Lewiston,ME
4243,PO BOX,Lewiston,ME
4250,STANDARD,Lisbon,ME
4252,STANDARD,Lisbon Falls,ME
4253,STANDARD,Livermore,ME
4254,STANDARD,Livermore Falls,ME
4255,STANDARD,Greenwood,ME
4256,STANDARD,Mechanic Falls,ME
4257,STANDARD,Mexico,ME
4258,STANDARD,Minot,ME
4259,STANDARD,Monmouth,ME
4260,STANDARD,New Gloucester,ME
4261,STANDARD,Newry,ME
4262,PO BOX,North Jay,ME
4263,STANDARD,Leeds,ME
4265,STANDARD,North Monmouth,ME
4266,PO BOX,North Turner,ME
4267,PO BOX,North Waterford,ME
4268,STANDARD,Norway,ME
4270,STANDARD,Oxford,ME
4271,PO BOX,Paris,ME
4274,STANDARD,Poland,ME
4275,STANDARD,Roxbury,ME
4276,STANDARD,Rumford,ME
4280,STANDARD,Sabattus,ME
4281,STANDARD,South Paris,ME
4282,STANDARD,Turner,ME
4284,STANDARD,Wayne,ME
4285,STANDARD,Weld,ME
4286,PO BOX,West Bethel,ME
4287,STANDARD,Bowdoin,ME
4288,PO BOX,West Minot,ME
4289,STANDARD,West Paris,ME
4290,STANDARD,Peru,ME
4291,PO BOX,West Poland,ME
4292,STANDARD,Sumner,ME
4294,STANDARD,Wilton,ME
4330,STANDARD,Augusta,ME
4332,PO BOX,Augusta,ME
4333,UNIQUE,Augusta,ME
4336,UNIQUE,Augusta,ME
4338,PO BOX,Augusta,ME
4341,PO BOX,Coopers Mills,ME
4342,STANDARD,Dresden,ME
4343,PO BOX,East Winthrop,ME
4344,STANDARD,Farmingdale,ME
4345,STANDARD,Gardiner,ME
4346,STANDARD,Randolph,ME
4347,STANDARD,Hallowell,ME
4348,STANDARD,Jefferson,ME
4349,STANDARD,Kents Hill,ME
4350,STANDARD,Litchfield,ME
4351,STANDARD,Manchester,ME
4352,STANDARD,Mount Vernon,ME
4353,STANDARD,Whitefield,ME
4354,STANDARD,Palermo,ME
4355,STANDARD,Readfield,ME
4357,STANDARD,Richmond,ME
4358,STANDARD,South China,ME
4359,PO BOX,South Gardiner,ME
4360,STANDARD,Vienna,ME
4363,STANDARD,Windsor,ME
4364,STANDARD,Winthrop,ME
4401,STANDARD,Bangor,ME
4402,PO BOX,Bangor,ME
4406,STANDARD,Abbot,ME
4408,STANDARD,Aurora,ME
4410,STANDARD,Bradford,ME
4411,STANDARD,Bradley,ME
4412,STANDARD,Brewer,ME
4413,STANDARD,Brookton,ME
4414,STANDARD,Brownville,ME
4415,PO BOX,Brownville Junction,ME
4416,STANDARD,Bucksport,ME
4417,STANDARD,Burlington,ME
4418,STANDARD,Greenbush,ME
4419,STANDARD,Carmel,ME
4420,UNIQUE,Castine,ME
4421,STANDARD,Castine,ME
4422,STANDARD,Charleston,ME
4424,STANDARD,Danforth,ME
4426,STANDARD,Dover Foxcroft,ME
4427,STANDARD,Corinth,ME
4428,STANDARD,Eddington,ME
4429,STANDARD,Holden,ME
4430,STANDARD,East Millinocket,ME
4431,PO BOX,East Orland,ME
4434,STANDARD,Etna,ME
4435,STANDARD,Exeter,ME
4438,STANDARD,Frankfort,ME
4441,STANDARD,Greenville,ME
4442,STANDARD,Greenville Junction,ME
4443,STANDARD,Guilford,ME
4444,STANDARD,Hampden,ME
4448,STANDARD,Howland,ME
4449,STANDARD,Hudson,ME
4450,STANDARD,Kenduskeag,ME
4451,STANDARD,Kingman,ME
4453,STANDARD,Lagrange,ME
4454,PO BOX,Lambert Lake,ME
4455,STANDARD,Lee,ME
4456,STANDARD,Levant,ME
4457,STANDARD,Lincoln,ME
4459,STANDARD,Mattawamkeag,ME
4460,STANDARD,Medway,ME
4461,STANDARD,Milford,ME
4462,STANDARD,Millinocket,ME
4463,STANDARD,Milo,ME
4464,STANDARD,Monson,ME
4467,PO BOX,Olamon,ME
4468,STANDARD,Old Town,ME
4469,UNIQUE,Orono,ME
4471,STANDARD,Orient,ME
4472,STANDARD,Orland,ME
4473,STANDARD,Orono,ME
4474,STANDARD,Orrington,ME
4475,STANDARD,Passadumkeag,ME
4476,STANDARD,Penobscot,ME
4478,STANDARD,Rockwood,ME
4479,STANDARD,Sangerville,ME
4481,PO BOX,Sebec,ME
4485,PO BOX,Shirley Mills,ME
4487,STANDARD,Springfield,ME
4488,STANDARD,Stetson,ME
4489,PO BOX,Stillwater,ME
4490,STANDARD,Topsfield,ME
4491,PO BOX,Vanceboro,ME
4492,STANDARD,Waite,ME
4493,STANDARD,West Enfield,ME
4495,STANDARD,Winn,ME
4496,STANDARD,Winterport,ME
4497,STANDARD,Wytopitlock,ME
4530,STANDARD,Bath,ME
4535,STANDARD,Alna,ME
4537,STANDARD,Boothbay,ME
4538,STANDARD,Boothbay Harbor,ME
4539,STANDARD,Bristol,ME
4541,STANDARD,Chamberlain,ME
4543,STANDARD,Damariscotta,ME
4544,STANDARD,East Boothbay,ME
4547,STANDARD,Friendship,ME
4548,STANDARD,Georgetown,ME
4549,STANDARD,Isle Of Springs,ME
4551,STANDARD,Bremen,ME
4553,STANDARD,Newcastle,ME
4554,STANDARD,New Harbor,ME
4555,STANDARD,Nobleboro,ME
4556,STANDARD,Edgecomb,ME
4558,STANDARD,Pemaquid,ME
4562,STANDARD,Phippsburg,ME
4563,STANDARD,Cushing,ME
4564,STANDARD,Round Pond,ME
4565,PO BOX,Sebasco Estates,ME
4568,STANDARD,South Bristol,ME
4570,PO BOX,Squirrel Island,ME
4571,STANDARD,Trevett,ME
4572,STANDARD,Waldoboro,ME
4573,STANDARD,Walpole,ME
4574,STANDARD,Washington,ME
4575,PO BOX,West Boothbay Harbor,ME
4576,STANDARD,Southport,ME
4578,STANDARD,Wiscasset,ME
4579,STANDARD,Woolwich,ME
4605,STANDARD,Ellsworth,ME
4606,STANDARD,Addison,ME
4607,STANDARD,Gouldsboro,ME
4609,STANDARD,Bar Harbor,ME
4611,PO BOX,Beals,ME
4612,STANDARD,Bernard,ME
4613,STANDARD,Birch Harbor,ME
4614,STANDARD,Blue Hill,ME
4616,STANDARD,Brooklin,ME
4617,STANDARD,Brooksville,ME
4619,STANDARD,Calais,ME
4622,STANDARD,Cherryfield,ME
4623,STANDARD,Columbia Falls,ME
4624,STANDARD,Corea,ME
4625,PO BOX,Cranberry Isles,ME
4626,STANDARD,Cutler,ME
4627,STANDARD,Deer Isle,ME
4628,STANDARD,Dennysville,ME
4629,PO BOX,East Blue Hill,ME
4630,STANDARD,East Machias,ME
4631,STANDARD,Eastport,ME
4634,STANDARD,Franklin,ME
4635,PO BOX,Frenchboro,ME
4637,PO BOX,Grand Lake Stream,ME
4640,STANDARD,Hancock,ME
4642,STANDARD,Harborside,ME
4643,STANDARD,Harrington,ME
4644,PO BOX,Hulls Cove,ME
4645,PO BOX,Isle Au Haut,ME
4646,PO BOX,Islesford,ME
4648,STANDARD,Jonesboro,ME
4649,STANDARD,Jonesport,ME
